feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13
-0.031094,-0.125272,-0.134555,0.032917,-0.107243,-0.127666,-0.077998,-0.084465,-0.031195,0.15876800000000002,-0.078693,0.068852,-0.260837,-0.039051,-0.19878099999999999,0.094558,-0.139232,0.050522000000000004,-0.09199,0.019814,0.08959400000000001,0.06238200000000001,0.051621,-0.005872,0.021899000000000002,0.016246,0.005971,0.048921,-0.041787,-0.019884,0.018747999999999997,0.052538,0.044707,0.036302,0.078431,-0.038659,-0.11829200000000001,-0.021501,-0.07226,0.015665000000000002,0.067613,-0.052521000000000005,-0.095309,0.005031,-0.13893599999999998,-0.062876,-0.08622,-0.10182000000000001,0.052841,0.112515,0.089797,0.059410000000000004,-0.059226999999999995,-0.110027,-0.177427,-0.106347,0.034069,0.14902,0.098462,0.012376999999999999,0.089701,0.06808600000000001,0.070344,0.170105,-0.12035499999999999,0.058896000000000004,-0.093028,0.030318,-0.036400999999999996,0.262226,0.128879,0.114169,-0.085339,-0.152874,-0.013944999999999999,-0.010493,0.023738,-0.015162,-0.01973,0.048260000000000004,-0.111483,-0.128434,0.0297,-0.053915,-0.111552,0.15941,-0.017200999999999998,-0.106431,0.07838300000000001,-0.014506999999999999,0.004093,0.12423599999999999,0.177126,-0.12138,-0.10956099999999999,-0.102844,0.325902,0.10217799999999999,-0.050171,0.01029,-0.07612000000000001,-0.000724,-0.032751999999999996,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.002761,-0.053792999999999994,0.10738699999999998,-0.115374,0.037587,-0.069204,-0.016932,-0.085185,-0.093641,0.054403999999999994,-0.097728,0.021026,-0.09020800000000001,-0.156304,-0.004298,-0.188549,-0.107188,-0.192902,-0.050564,-0.09643099999999999,0.010564,0.090044,0.19911099999999998,0.13614300000000001,0.12111500000000001,0.173523,0.09953300000000001,0.089789,0.14019600000000002,-0.023341,-0.019393,-0.054613,0.006905,0.115076,0.10394300000000001,-0.006846,0.030581999999999998,-0.025763,0.07757,-0.021691,0.004372999999999999,0.004679,0.028027999999999997,-0.082271,0.15218099999999998,0.060804,0.14696700000000001,-0.075093,0.204844,0.11040799999999999,0.094151,-0.038137,-0.046048,0.13659300000000002,-0.14582699999999998,-0.24428899999999998,0.100752,0.066495,-0.098124,-0.179592,-0.12045,-0.143192,-0.178809,-0.139955,0.19172,0.077283,-0.012351,0.013681,-0.167714,-0.027497000000000004,-0.00805,-0.09882,-0.023025,-0.063834,0.053966999999999994,-0.009308,0.101476,0.007511,0.050707999999999996,0.22401999999999997,0.075989,0.043816,-0.068746,-0.098449,-0.062395000000000006,-0.062201,-0.043836,-0.055836000000000004,-0.045963,-0.08881,-0.091017,-0.064172,0.013324,-0.052203,0.09212200000000001,0.0034490000000000002,0.075847,0.063234,-0.06362000000000001,0.056682,-0.073147,-0.043918,0.08215900000000001,1,1,1,0,1,1,0,0,0,0,0,1,1,0
0.018941999999999997,0.24699899999999997,0.049111,0.123297,-0.0059689999999999995,0.16658399999999998,0.027341000000000004,0.016691,-0.047146,-0.025851,0.203584,-0.042626,0.135907,0.010105,-0.022106999999999998,0.12043800000000002,0.035472000000000004,0.161908,-0.032914,-0.17433900000000002,-0.042788,-0.015258,-0.039381,-0.023144,0.015073,-0.046874,-0.022661,0.005388,0.021993000000000002,-0.005558,-0.06451599999999999,-0.057125999999999996,-0.018698,0.027147000000000004,0.096664,-0.035736000000000004,-0.013281,-0.020599,0.054403999999999994,0.046569,-0.016519,0.00035,-0.020053,-0.09589299999999999,0.121857,0.15930999999999998,0.09528500000000001,-0.104773,-0.02899,-0.10496099999999998,-0.082143,-0.116022,-0.11038099999999999,0.041188999999999996,-0.052315999999999994,-0.09349500000000001,-0.029441000000000002,0.013015,-0.037534,0.150046,0.002817,0.065482,0.195321,-0.004693,-0.041793000000000004,-0.018786,0.0018629999999999999,-0.256362,0.040077999999999996,0.128898,0.0035659999999999997,-0.051712,-0.11647,-0.195422,-0.159709,-0.041333999999999996,0.029491000000000003,0.063948,0.039015,-0.039733,-0.056939,0.153121,0.089219,0.001905,-0.048034,-0.047694,-0.051087,-0.060445000000000006,-0.061403,0.09918400000000001,0.469339,0.084065,-0.046326,0.184476,-0.055448000000000004,-0.051812000000000004,-0.055371000000000004,-0.028114,-0.049686,-0.064982,-0.061502999999999995,-0.031768,-0.08089600000000001,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.002748,0.0070030000000000005,0.068313,0.025733,-0.021131999999999998,-0.093851,-0.048583999999999995,-0.091012,-0.036014,-0.15526700000000002,-0.029494,-0.156622,-0.049377,-0.090023,-0.058645,-0.08066799999999999,-0.163529,-0.12737300000000001,-0.005763,-0.012711,0.085825,-0.020618,-0.068513,-0.016599000000000003,0.030917,-0.044093,-0.010631999999999999,-0.044148,-0.026687,0.086362,-0.004536,-0.050599,-0.03751,-0.006899,-0.040035,-0.09738200000000001,-0.037105,-0.102469,-0.013722,0.011778,-0.081932,-0.135745,0.03299,0.025478999999999998,-0.07032999999999999,-0.063463,-0.104049,0.050823,0.17159100000000002,0.155724,0.06873,-0.004785,-0.0162,0.009659000000000001,-0.079435,-0.16603099999999998,-0.026933,-0.054443,0.005937,0.165905,0.12399600000000001,-0.011676,0.065919,-0.028138999999999997,-0.012558,-0.092436,0.09213099999999999,0.040661,-0.070271,-0.022522999999999998,-0.11289300000000001,-0.073688,0.07134700000000001,-0.0024920000000000003,0.07312,0.23358800000000002,0.294526,0.209062,0.322601,0.036902,0.018653,-0.002385,-0.036912,-0.074073,-0.028546,-0.027245,-0.033252,-0.020030000000000003,-0.027843,-0.034891000000000005,-0.002529,-0.01093,-0.053444000000000005,-0.033738,-0.03899,-0.038018,-0.041657,-0.016432,0.49419300000000005,-0.049543000000000004,-0.029552,-0.007123,0.030043,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.001108,0.007894,0.075406,0.057852,0.098695,0.168482,0.13423800000000002,0.193555,0.08355499999999999,0.057659,-0.163885,0.076778,-0.041763,0.192342,-0.076919,0.079161,0.13867100000000002,0.075401,0.046831,-0.146052,-0.046463,-0.11206300000000001,-0.07027699999999999,-0.17591700000000002,-0.21466799999999997,-0.155494,-0.210208,-0.17416500000000001,-0.110847,-0.21378200000000003,-0.134921,-0.164736,0.032799,0.074117,0.00044699999999999997,-0.049283999999999994,-0.121189,0.012121999999999999,-0.03951,0.032330000000000005,-0.07915,-0.08016799999999999,-0.053287,0.11803,-0.149702,-0.060565999999999995,-0.075664,0.035554,0.015005000000000001,-0.041979,-0.101594,-0.159555,-0.10431199999999999,0.0024170000000000003,-0.120045,-0.039598,0.029265,0.034801,0.047753,0.003286,0.073438,0.048464,-0.026895,0.150233,0.03416,0.180619,-0.097356,0.074722,0.062538,0.23818899999999998,0.060017999999999995,0.063683,-0.009672,0.002716,0.10819400000000001,-0.065113,0.05633,0.208135,0.23078800000000002,-0.006488,0.011401999999999999,0.004795000000000001,0.055987,-0.056489,-0.002104,-0.010957,-0.017615000000000002,-0.053707000000000005,-0.01971,-0.034658,-0.023982,0.008104,0.009839,-0.001017,-0.028486,-0.040558,0.013334,-0.02907,-0.024856,-0.049953,-0.016833,0.011412,0.122602,0,0,1,1,1,1,0,0,0,0,0,1,1,0
0.022861000000000003,-0.034812,0.0024879999999999998,0.000612,-0.07367699999999999,0.025039,-0.013297999999999999,0.150954,0.115076,-0.06566799999999999,0.09717100000000001,-0.012564,-0.056888,0.051063,0.049372000000000006,0.150564,-0.082637,0.039897,-0.10546300000000002,0.07396599999999999,-0.031314,-0.057748,-0.083227,-0.056923,-0.037653,-0.040457,-0.105294,-0.09680599999999999,-0.043269,-0.122502,-0.10079400000000001,-0.100634,-0.071409,-0.051753999999999994,0.040323000000000005,-0.06919700000000001,-0.115303,-0.06378400000000001,-0.081578,-0.01238,-0.041992,0.028952,0.02665,0.055235,0.034839,0.0056159999999999995,0.078996,-0.110088,0.036879,0.048816000000000005,0.034179,0.015219,0.021949,-0.006749,-0.038506,-0.057430999999999996,0.121375,0.23281500000000002,-0.055186,0.017795,0.015788999999999997,-0.07495299999999999,-0.143977,0.040799,-0.094373,0.034024,-0.034658999999999995,-0.059625,-0.060326,0.21728499999999998,-0.081216,0.11508499999999999,-0.084516,0.324998,-0.111248,-0.097993,-0.073503,-0.00016999999999999999,0.029223000000000002,-0.037482,-0.05484,-0.070289,-0.00916,-0.08177999999999999,-0.045487,-0.045047000000000004,0.11713699999999999,-0.032449,-0.059199,-0.049328,0.509691,-0.009754,0.085676,0.20502199999999998,-0.053360000000000005,-0.049839999999999995,-0.053374,-0.018226,0.120672,-0.063145,0.068963,0.081726,-0.14289300000000002,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.12403800000000001,0.009843000000000001,0.101549,0.070629,0.062304,0.017861000000000002,0.10659600000000001,-0.007072,0.089999,0.000794,0.047531,0.059511,0.07030800000000001,0.062983,0.08131000000000001,0.032697000000000004,0.082863,0.062965,-0.130074,0.013706999999999999,0.03985,-0.018979,0.161163,0.180999,0.071752,0.178673,0.143975,0.21142199999999997,0.176182,0.125077,-0.085221,0.126072,0.11173499999999999,0.11215399999999999,0.11939200000000001,0.104603,0.12314000000000001,0.062212,0.07596,0.012899,0.01113,0.076053,0.098199,-0.213443,0.056558000000000004,0.032697000000000004,0.036693,-0.027438,-0.002365,-0.014863999999999999,-0.08369,-0.07871900000000001,-0.08921699999999999,0.068215,-0.088461,-0.112725,-0.080544,-0.039184,-0.084968,-0.133178,-0.232303,-0.108323,0.002938,0.038498000000000004,0.165973,0.034265,0.0019399999999999999,0.0038420000000000004,-0.070249,-0.10476099999999999,-0.14296099999999998,-0.128887,0.067925,0.07635700000000001,-0.079509,-0.059116999999999996,-0.02621,-0.142973,-0.144231,0.203301,-0.018782,-0.074031,0.10372,-0.08226,-0.122958,-0.122874,-0.055536,-0.056652,-0.08949,0.129546,0.113749,-0.076266,0.045665,-0.108965,0.061204999999999996,-0.088475,0.114775,0.089763,-0.069656,-0.098851,-0.076185,0.117799,0.054766999999999996,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.137504,-0.019479,-0.031376999999999995,0.038175,-0.163495,-0.097938,-0.067558,0.092172,-0.117779,0.06866699999999999,-0.059065,0.189053,-0.024988999999999997,0.103967,-0.10467,0.168823,-0.23375300000000002,0.080764,-0.006625,0.145656,-0.12218399999999999,-0.088798,-0.087229,-0.013972,0.014418,0.19007000000000002,0.24568,0.084634,0.10786,0.146374,0.28484,0.310026,-0.0024,0.024121,-0.034459,-0.012112000000000001,-0.009297,-0.019395,0.006976,0.048231,-0.021308,-0.050594,-0.12836,-0.053095,-0.040174,-0.045025,-0.10968,0.035293,0.004492,-0.035786,-0.097734,-0.017611,-0.06566799999999999,0.084823,-0.01011,-0.019892,-0.031556,-0.036430000000000004,0.079184,0.032881,0.0033229999999999996,0.01209,0.030706,0.229411,-0.067489,-0.10843699999999999,-0.176513,0.015178,-0.114228,0.13456300000000002,0.012138,0.092949,-0.133645,-0.051479,0.084148,-0.102314,-0.06095,0.093843,0.019975,-0.002068,-0.021271,-0.036584,-0.024564,-0.051786,-0.005337,-0.0033840000000000003,-0.011170999999999999,-0.031162,-0.023906999999999998,-0.037126,-0.037158,-0.014065000000000001,-0.027639999999999998,0.320049,-0.019996,-0.018347,-0.021397,-0.021884999999999998,-0.012633,-0.029939,-0.023136,0.019119,0.085009,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.016676,0.008959,-0.041315,-0.012475,-0.07837100000000001,0.038505000000000005,0.068718,0.09278099999999999,0.20461,0.08923099999999999,0.12693800000000002,0.088697,0.040232,0.030236000000000002,0.032471,0.089465,-0.033228,0.086208,-0.088473,0.14174,0.055840999999999995,0.093024,0.104173,0.114803,0.073503,0.117149,0.043455,0.193608,0.122607,0.03698,-0.030325,0.05837899999999999,0.147251,0.079286,0.036699,0.099276,0.050414,0.044597000000000005,0.078529,0.047749,0.031242000000000002,0.100635,0.06919700000000001,0.043258,0.107052,0.062033000000000005,0.075736,0.12431600000000001,-0.078473,-0.05945,-0.074331,-0.058109,-0.053725999999999996,0.022424,-0.052917,-0.068165,-0.095871,-0.021067,-0.057785,-0.07848200000000001,-0.151187,-0.046032,-0.042584,-0.04954,-0.07321799999999999,0.006883,-0.068,-0.08008,-0.06904600000000001,-0.14407799999999998,-0.092016,0.150625,0.085345,0.053613,-0.042332999999999996,-0.130298,-0.194991,-0.163216,-0.242921,0.190142,-0.10376800000000001,0.08042300000000001,-0.12109500000000001,0.09367400000000001,-0.137901,-0.137265,0.117749,0.055263,0.063385,0.141154,0.13425499999999999,-0.129954,-0.10303699999999999,-0.149514,-0.101151,0.183272,0.003256,-0.088779,-0.105276,0.11036099999999999,0.118305,-0.130173,-0.025506,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.007663,0.026971,-0.028827,0.08090800000000001,0.050877,0.08202100000000001,-0.024349000000000003,0.24130100000000002,0.079065,-0.02276,0.12393599999999999,0.08789,0.17089000000000001,0.162437,0.15476199999999998,0.20563299999999998,-0.00298,0.065752,-0.046588,0.051183,0.055946,0.045136,0.016449000000000002,0.02437,0.076272,0.058476,0.14688099999999998,0.117875,0.169296,0.137817,0.123357,0.045281999999999996,-0.013771,0.003401,-0.08277999999999999,-0.013465000000000001,-0.135239,-0.08490299999999999,-0.086995,0.075199,-0.104663,-0.211943,-0.15096099999999998,-0.09022000000000001,-0.144294,0.03295,-0.09761900000000001,0.13961099999999999,-0.032276,-0.11953699999999999,-0.156211,-0.210425,-0.19095499999999999,0.09413099999999999,-0.123321,-0.115192,-0.026529,-0.11302899999999999,0.059315999999999994,0.023129,-0.008801999999999999,0.051620000000000006,0.067747,0.057551,0.027587,0.062806,0.158917,0.18954100000000002,0.037054000000000004,-0.092125,-0.060088,-0.017307,0.14082,0.216683,0.16425599999999999,0.20878400000000003,0.116654,-0.0056890000000000005,-0.043304,0.00271,-0.015330000000000002,-0.035802999999999995,-0.029376,-0.05634,-0.007161,-0.009845,-0.019888,-0.033434,-0.006749,-0.035927,-0.037667,-0.017625,-0.040214,-0.015087999999999999,-0.027163999999999997,-0.023434,-0.023656,-0.028569,-0.020112,0.11439200000000001,0.038725,0.024089,0.121137,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0.01222,-0.182488,-0.02554,-0.066153,0.063881,0.175342,0.082604,0.06418,0.030536,-0.052487,0.013175999999999998,-0.038717,-0.019273,-0.08711100000000001,0.018655,-0.055074,0.178201,-0.016585,0.16206700000000002,0.016238,-0.000153,0.11065799999999999,0.119281,-0.028113,0.131191,0.146223,0.020408000000000003,0.047187,0.050593,0.002431,-0.12493599999999999,0.088951,0.021613,0.035065,0.13838599999999998,-0.01741,0.013277,-0.014894999999999999,-0.076949,-0.12309200000000001,-0.087906,-0.002798,-0.017547,-0.107547,0.056866,-0.06286,0.059785000000000005,-0.25199099999999997,-0.059289999999999995,0.063557,0.016191999999999998,0.010669,-0.022126,-0.15729500000000002,-0.032037,-0.053472000000000006,0.035376,0.14296099999999998,-0.024419999999999997,-0.066762,-0.034026,0.023106,0.041507999999999996,0.1404,0.067872,-0.21685500000000002,0.000328,-0.060826,0.233344,-0.14799600000000002,0.131759,0.146004,-0.16322,-0.169131,-0.073078,-0.222212,-0.074159,-0.032871,-0.132662,0.120496,0.10603599999999999,-0.007882,-0.026257,-0.029744999999999997,-0.127141,-0.11548199999999999,-0.053965,-0.076685,-0.051862,-0.082386,-0.080728,-0.100592,0.126393,-0.084257,0.154176,-0.001616,0.188967,0.168518,-0.072059,-0.041871,-0.001189,-0.087576,0.024807,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.009592,0.004063000000000001,0.141709,0.016378,0.070021,-0.02584,-0.006789,-0.02254,0.036759,-0.090936,0.002022,-0.12057899999999999,-0.09336,-0.146607,0.062038,-0.22465,0.171097,-0.023427,0.016030000000000003,-0.022769,-0.10354200000000001,-6.2e-05,0.098772,0.134179,-0.011718000000000001,-0.064025,-0.167438,-0.186756,-0.071876,-0.148178,-0.018798,-0.096576,0.11109000000000001,0.121898,0.114776,-0.053973,0.007531,0.075261,0.009216,-0.072949,-0.109009,-0.031749,0.098179,-0.09775199999999999,0.120806,0.10921700000000001,0.11077000000000001,0.005608,0.01057,0.052351,0.040611,0.026802,0.012825999999999999,0.002323,0.061592999999999995,-0.025447,0.021738,0.021969,0.599997,-0.09285700000000001,0.014316999999999998,0.083634,-0.042575999999999996,0.024752,-0.19161,0.030341000000000003,-0.183884,-0.057398000000000005,-0.088851,0.048074,-0.16881400000000002,-0.100387,0.10180399999999999,0.115586,0.027513,0.049970999999999995,-0.05105,-0.069825,-0.010054,0.00283,0.011129,-0.026576,-0.015811000000000002,-0.03784,0.020023,0.008865999999999999,-0.006925,-0.026525999999999997,-0.014400999999999999,-0.030414,-0.030722000000000003,-0.0037020000000000004,-0.015269,-0.002833,-0.014513,-0.013533000000000002,-0.005983,-0.013845,-0.007517,-0.028346,-0.017558,0.022739,0.104246,0,0,1,1,0,0,0,0,0,0,0,1,1,0
0.188145,0.050489,0.032798,-0.090773,-0.020224000000000002,-0.05135599999999999,0.005477,-0.211544,-0.010655,-0.135223,-0.045288,-0.263602,-0.111972,0.019237,-0.1529,-0.101314,-0.10583499999999998,-0.12491400000000001,0.024548,-0.065833,-0.03202,-0.111027,-0.033523000000000004,-0.11879400000000001,-0.119719,-0.09606100000000001,-0.050487,-0.128063,-0.167012,-0.034229,-0.192545,-0.075632,-0.036423000000000004,-0.091799,-0.017542,0.037047000000000004,0.03455,0.060423000000000004,0.031247000000000004,0.167941,-0.030563999999999997,0.005357,0.11108699999999999,-0.07203899999999999,0.15832100000000002,0.194824,0.177679,0.11836600000000001,-0.008870999999999999,-0.06451699999999999,-0.000383,0.026781,0.025509999999999998,-0.016869,0.034152999999999996,-0.001206,-0.021465,-0.081557,0.052829999999999995,0.136774,0.09806799999999999,-0.008076999999999999,0.09625399999999999,0.200829,-0.019788999999999998,0.004790999999999999,-0.258263,-0.248036,0.00923,0.20483,0.11881400000000002,-0.010034,0.011562000000000001,0.015068999999999999,0.061959,0.089063,0.026987,-0.012806999999999999,0.20839699999999997,0.066232,0.079526,0.019819999999999997,-0.074223,0.041583999999999996,-0.07799099999999999,-0.078449,0.029389,0.00443,0.011609999999999999,-0.001092,-0.008259,-0.06880900000000001,-0.08684,-0.086137,0.005033,0.06068200000000001,0.052203,0.050617,-0.06624,-0.019004,-0.091252,-0.054351,0.092116,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.000443,0.30809200000000003,-0.028267,-0.118381,0.07848200000000001,0.0569,0.040208,-0.040306,0.0036810000000000002,-0.054611,-0.07245399999999999,-0.06275900000000001,-0.07251,-0.005455,0.049402,-0.039961,0.045595,-0.11401700000000001,-0.037515,-0.019629,-0.061219,-0.10586400000000001,0.044085,-0.006973999999999999,0.035524,-0.02288,-0.022346,-0.055145000000000007,-0.166768,-0.039774000000000004,-0.101366,-0.076279,0.049006,0.012575,-0.01488,0.125664,0.186256,0.171767,0.136304,0.06114,0.059787,0.181593,0.190071,-0.019344999999999998,0.065099,0.057982000000000006,0.045219999999999996,-0.097203,-0.06879,-0.081138,-0.06955800000000001,-0.102122,-0.084177,-0.091028,0.011031000000000001,0.055728,-0.13176,-0.116952,0.016562999999999998,0.025241,0.036413,0.058178,0.127081,0.071947,-0.145611,-0.082481,-0.016117,-0.150704,0.096751,0.070349,0.095475,0.098416,0.052649,-0.008953000000000001,-0.092022,-0.079925,-0.0021449999999999998,0.020637,-0.005893,-0.061652,-0.043253,0.032434,0.354951,-0.097255,0.07559,-0.07355700000000001,-0.074516,-0.079919,-0.004792,0.1549,0.16887,0.273283,-0.03127,-0.080765,-0.077566,-0.072645,-0.026322,-0.05053,-0.07212,-0.085994,0.175772,-0.058503,-0.086127,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.030664999999999998,-0.093305,0.018542,-0.05384,-0.066352,-0.043858,0.017813,0.101618,0.035363,0.089902,-0.080144,0.12458,-0.047445,0.07115700000000001,0.063965,-0.001458,0.21054499999999998,0.086685,0.134069,-0.08717899999999999,-0.066803,0.044368,-0.0070090000000000005,0.004654999999999999,-0.06880700000000001,0.000572,-0.059315,-0.039998,-0.041257999999999996,-0.11671500000000001,0.015404,-0.09264299999999999,-0.043907999999999996,0.08967699999999999,0.046079,-0.071099,-0.033476,-0.044496,-0.07347000000000001,-0.10678800000000001,-0.102827,-0.007789,-0.183759,-0.160825,0.020475999999999998,-0.023082,-0.021913,-0.014495,-0.090364,-0.112201,0.036114999999999994,0.032782,0.038072,-0.021598,0.009237,0.053304,0.059223000000000005,0.012201,0.058446000000000005,0.038689,0.083815,0.007188,-0.060844,0.08755,-0.12829400000000002,0.055052,0.076035,0.032533,-0.053522,0.13993699999999998,0.299065,0.193324,-0.441445,-0.31399099999999996,0.07154400000000001,-0.079603,-0.185588,0.064276,0.054301999999999996,-0.022989,-0.00072,0.019752000000000002,0.002074,-0.034807,-0.080665,0.12283599999999999,0.024484,-0.062304,-0.091228,-0.070927,0.08841399999999999,0.009085,0.083298,-0.041297,-0.068964,-0.078248,0.125802,0.123268,0.008535,-0.090947,-0.08027000000000001,-0.067601,0.06475700000000001,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0.113364,0.15653,0.035036000000000005,0.053172000000000004,0.159262,-0.081953,0.08582999999999999,0.122974,0.188658,-0.08722200000000001,0.234312,0.011766,0.088408,-0.00115,0.296631,0.01964,-0.10183400000000001,-0.000118,-0.12344300000000001,-0.080309,-0.09598200000000001,0.068271,-0.043081,-0.07824400000000001,0.013013,-0.100533,-0.069445,-0.022451,-0.072841,-0.194855,-0.040456,-0.198101,-0.020808,0.017022,0.099038,-0.004017,0.004959000000000001,0.08253300000000001,-0.011126,-0.032011000000000005,0.094354,-0.351787,0.03771,-0.024967,-0.033885000000000005,0.22239499999999998,-0.039005,-0.16610899999999998,0.066854,0.044945,0.030247000000000003,0.024382,0.034394,0.017811,0.029241000000000003,-0.024894,0.066686,0.023859,-0.043157999999999995,0.061358,0.071753,0.080464,0.05620700000000001,-0.156212,-0.219081,-0.122109,-0.121494,-0.15473299999999998,0.11574200000000001,0.063582,0.111871,0.016868,-0.037268,-0.063723,-0.044304,-0.052479,-0.138452,-0.067366,-0.001583,-0.098313,-0.020768000000000002,0.049436,0.02118,-0.024359,0.039058999999999996,0.052839,0.020559,0.010522,0.033043,0.003624,0.00774,0.046163,-0.11045999999999999,0.06474400000000001,-0.11146800000000001,-0.010695,-0.109426,-0.10628,0.036282999999999996,-0.058737,0.058599,0.085562,0.083584,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.200945,0.021111,0.028245,0.018336,-0.224496,0.008904,-0.13659300000000002,0.011419,0.004346,0.057746000000000006,0.11745699999999999,-0.026602999999999998,-0.022484999999999998,0.0912,-0.051288,0.222198,-0.07810299999999999,0.05633099999999999,0.111393,0.060379999999999996,0.27719499999999997,-0.023084999999999998,0.02768,0.033280000000000004,0.046161,0.08932000000000001,0.112377,0.055340999999999994,0.06705499999999999,0.062005,0.108774,0.09110700000000001,-0.1324,-0.07195399999999999,0.029032,-0.11127999999999999,-0.169889,-0.193617,-0.131759,-0.16111,-0.078954,-0.05121799999999999,-0.171796,0.183662,0.005927,-0.166324,-0.071714,0.045175,-0.071862,0.023296,0.038807,0.020188,-0.014833,-0.164077,0.082298,-0.037922000000000004,0.107084,0.07785800000000001,0.081189,0.079474,0.057944,-0.013019999999999999,-0.083343,-0.09276799999999999,0.048434,-0.07826799999999999,0.05,0.102039,-0.043818,0.045265,-0.022088999999999998,-0.073366,0.05826799999999999,0.264033,-0.096076,-0.08000499999999999,-0.096613,0.032895,0.047175999999999996,-0.079276,-0.085823,-0.110732,0.141708,0.023822,0.079225,-0.007913,0.014428999999999999,-0.070436,-0.010128,0.17793,0.15645,0.038827999999999994,0.063644,-0.01355,-0.093083,-0.087324,-0.091487,-0.045346,0.105577,0.001261,-0.089475,-0.082466,0.029166,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.131098,-0.138428,-0.011726,-0.086136,-0.052715,-0.085008,-0.022705,0.20782399999999998,-0.070012,0.040527999999999995,-0.03439,0.010247,-0.007520999999999999,0.044125,0.017934000000000002,0.151044,-0.15248599999999998,-0.024298,0.023272,-0.028308999999999997,0.008777,-0.059854,0.000607,-0.019705,-0.015478,-0.059185,0.07102699999999999,0.075297,-0.019816,0.101346,0.023556,-0.060912,-0.069663,0.049833999999999996,-0.030846,-0.022951,0.028848000000000002,-0.001849,0.023229,0.088474,0.061554,-0.099988,0.09761900000000001,0.077111,-0.152403,-0.002129,-0.011769,0.223435,0.010366,-0.074323,-0.08617999999999999,-0.11113900000000002,-0.11366199999999999,0.168942,0.049879,-0.040442,-0.068013,-0.07395,-0.075876,0.041093,0.040675,-0.131395,-0.029536,-0.082525,0.058235,0.109208,0.071258,0.02659,0.035358999999999995,-0.026577999999999997,-0.075527,-0.038887,0.092356,-0.000634,0.11726700000000001,0.11345999999999999,0.169042,0.155231,0.269129,-0.09914400000000001,-0.115533,0.12753399999999998,-0.099885,0.10761400000000002,-0.092592,-0.08021299999999999,-0.110047,0.090044,0.191931,0.154102,0.144959,0.054615,-0.117092,0.11034200000000001,-0.113549,0.093583,-0.10771900000000001,-0.10996900000000001,0.146595,0.18137799999999998,0.190498,-0.106245,-0.17477,1,1,0,0,0,1,1,1,0,0,1,1,1,0
